"","id","material","side","family","tribe","genus","species","type","image","image2","color","bw","complete","corrupt","user","origin","location","accession","date","active","user_modify","user_date"
"2303",3583,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN3532","",1,1,-1,0,"*","NMB","NMB","124","",1,"EKD","2021-03-04 15:08:48 EST"
"2304",3584,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN3533","",1,1,-1,0,"*","NMB","NMB","136","",1,"JKB","2021-05-20 13:33:25 EDT"
"2305",3585,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN3535","",1,1,-1,0,"*","NMB","NMB","134","",1,"JKB","2021-05-20 13:34:54 EDT"
"2306",3586,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN3538","",1,1,-1,0,"*","NMB","NMB","135","",1,"JKB","2021-05-20 13:34:58 EDT"
"2307",3587,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN3614","",1,1,-1,0,"*","NMB","NMB","6017","",1,"EKD","2021-03-24 11:24:45 EDT"
"2308",3588,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN3618","",1,1,-1,0,"*","NMB","NMB","9336","",1,"JKB","2021-05-20 13:14:37 EDT"
"2309",3589,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6425","",1,1,-1,0,"*","TM","TM","13196","",1,"JKB","2021-05-20 13:36:34 EDT"
"2310",3590,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6429","",1,1,-1,0,"*","TM","TM","16698","",1,"JKB","2021-05-20 13:36:37 EDT"
"2311",3591,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6433","",1,1,-1,0,"*","TM","TM","12083","",1,"JKB","2021-05-20 13:37:03 EDT"
"2312",3592,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6437","",1,1,-1,0,"*","TM","TM","12070","",1,"JKB","2021-05-20 14:04:55 EDT"
"2313",3593,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6441","",1,1,-1,0,"*","TM","TM","AZ 976","",1,"JKB","2021-05-20 14:04:59 EDT"
"2314",3594,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6445","",1,1,-1,0,"*","TM","TM","16701","",1,"JKB","2021-05-20 14:05:03 EDT"
"2315",3595,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6449","",1,1,-1,0,"*","TM","TM","16693","",1,"EKD","2021-03-04 15:13:12 EST"
"2316",3596,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6453","",1,1,-1,0,"*","TM","TM","AZ 3091","",1,"EKD","2021-03-04 15:13:34 EST"
"2317",3597,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6457","",1,1,-1,0,"*","TM","TM","3813","",1,"JKB","2021-05-20 14:05:06 EDT"
"2318",3598,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6461","",1,1,-1,0,"*","TM","TM","AZ 2277","",1,"EKD","2021-03-04 15:14:36 EST"
"2319",3599,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6465","",1,1,-1,0,"*","TM","TM","13106","",1,"JKB","2021-05-20 14:05:09 EDT"
"2320",3600,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6468","",1,1,-1,0,"*","TM","TM","16692","",1,"EKD","2021-03-04 15:15:34 EST"
"2321",3601,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6472","",1,1,-1,0,"*","TM","TM","12074","",1,"JKB","2021-05-20 14:05:12 EDT"
"2322",3602,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6476","",1,1,-1,0,"*","TM","TM","4216","",1,"JKB","2021-05-20 14:05:15 EDT"
"2323",3603,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6480","",1,1,-1,0,"*","TM","TM","4218","",1,"JKB","2021-05-20 14:05:18 EDT"
"2324",3604,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6483","",1,1,-1,0,"*","TM","TM","AZ 853","",1,"JKB","2021-05-20 14:05:21 EDT"
"2325",3605,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6505","",1,1,-1,0,"*","TM","TM","12077","",1,"JKB","2021-05-20 14:05:23 EDT"
"2326",3606,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6509","",1,1,-1,0,"*","TM","TM","13110","",1,"JKB","2021-05-20 14:05:26 EDT"
"2327",3607,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6513","",1,1,-1,0,"*","TM","TM","3287","",1,"JKB","2021-05-20 14:05:30 EDT"
"2328",3608,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6517","",1,1,-1,0,"*","TM","TM","3292","",1,"JKB","2021-05-20 14:05:35 EDT"
"2329",3609,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6521","",1,1,-1,0,"*","TM","TM","3128","",1,"EKD","2021-03-04 15:19:10 EST"
"2330",3610,"Extant","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3","DSCN6575","",1,1,-1,0,"*","TM","TM","13195","",1,"JKB","2021-05-20 14:06:02 EDT"
"2331",3611,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN3523","",1,1,-1,0,"*","NMB","NMB","8714","",1,"JKB","2021-05-24 15:02:30 EDT"
"2332",3612,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6671","",1,1,-1,0,"*","TM","TM","17103","",1,"JKB","2021-05-24 15:02:33 EDT"
"2333",3613,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6675","",1,1,-1,0,"*","TM","TM","17139","",1,"JKB","2021-05-24 15:02:36 EDT"
"2334",3614,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6679","",1,1,-1,0,"*","TM","TM","35475","",1,"JKB","2021-05-24 15:02:39 EDT"
"2335",3615,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6686","",1,1,-1,0,"*","TM","TM","35476","",1,"JKB","2021-05-24 15:02:42 EDT"
"2336",3616,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6688","",1,1,-1,0,"*","TM","TM","35472","",1,"EKD","2021-03-04 15:23:13 EST"
"2337",3617,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6690","",1,1,-1,0,"*","TM","TM","35479","",1,"EKD","2021-03-04 15:23:44 EST"
"2338",3618,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6694","",1,1,-1,0,"*","TM","TM","35482","",1,"JKB","2021-05-24 15:02:45 EDT"
"2339",3619,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6698","",1,1,-1,0,"*","TM","TM","35477","",1,"EKD","2021-03-04 15:24:47 EST"
"2340",3620,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6702","",1,1,-1,0,"*","TM","TM","17115","",1,"JKB","2021-05-24 15:02:48 EDT"
"2341",3621,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6706","",1,1,-1,0,"*","TM","TM","35467","",1,"JKB","2021-05-24 15:02:53 EDT"
"2342",3622,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6710","",1,1,-1,0,"*","TM","TM","17124","",1,"JKB","2021-05-24 15:03:46 EDT"
"2343",3623,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6714","",1,1,-1,0,"*","TM","TM","35471","",1,"JKB","2021-05-24 15:04:09 EDT"
"2344",3624,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6718","",1,1,-1,0,"*","TM","TM","AZ 539","",1,"JKB","2021-05-24 15:04:30 EDT"
"2345",3625,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6722","",1,1,-1,0,"*","TM","TM","35469","",1,"JKB","2021-05-24 15:04:53 EDT"
"2346",3626,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6725","",1,1,-1,0,"*","TM","TM","35468","",1,"JKB","2021-05-24 15:05:47 EDT"
"2347",3627,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6729","",1,1,-1,0,"*","TM","TM","17102","",1,"JKB","2021-05-24 15:13:34 EDT"
"2348",3628,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6733","",1,1,-1,0,"*","TM","TM","16708","",1,"JKB","2021-05-24 15:13:37 EDT"
"2349",3629,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6737","",1,1,-1,0,"*","TM","TM","35481","",1,"JKB","2021-05-24 15:13:41 EDT"
"2350",3630,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6741","",1,1,-1,0,"*","TM","TM","35484","",1,"JKB","2021-05-24 15:13:45 EDT"
"2351",3631,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6745","",1,1,-1,0,"*","TM","TM","35480","",1,"JKB","2021-05-24 15:13:48 EDT"
"2352",3632,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6749","",1,1,-1,0,"*","TM","TM","35470","",1,"EKD","2021-03-05 11:10:28 EST"
"2353",3633,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6756","",1,1,-1,0,"*","TM","TM","35485","",1,"JKB","2021-05-24 15:13:51 EDT"
"2354",3634,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM1","DSCN6760","",1,1,-1,0,"*","TM","TM","AZ 780","",1,"JKB","2021-05-24 15:13:57 EDT"
"2355",3635,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN3522","",1,1,-1,0,"*","NMB","NMB","8714","",1,"JKB","2021-05-24 15:14:34 EDT"
"2356",3636,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6670","",1,1,-1,0,"*","TM","TM","17103","",1,"EKD","2021-03-05 11:12:48 EST"
"2357",3637,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6674","",1,1,-1,0,"*","TM","TM","17139","",1,"JKB","2021-05-24 15:14:04 EDT"
"2358",3638,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6678","",1,1,-1,0,"*","TM","TM","35475","",1,"JKB","2021-05-24 15:14:07 EDT"
"2359",3639,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6682","",1,1,-1,0,"*","TM","TM","35472","",1,"JKB","2021-05-24 15:14:10 EDT"
"2360",3640,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6685","",1,1,-1,0,"*","TM","TM","35476","",1,"JKB","2021-05-24 15:14:13 EDT"
"2361",3641,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6693","",1,1,-1,0,"*","TM","TM","35482","",1,"JKB","2021-05-24 15:14:16 EDT"
"2362",3642,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6697","",1,1,-1,0,"*","TM","TM","35477","",1,"EKD","2021-03-05 11:15:31 EST"
"2363",3643,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6701","",1,1,-1,0,"*","TM","TM","17115","",1,"JKB","2021-05-24 15:14:19 EDT"
"2364",3644,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6705","",1,1,-1,0,"*","TM","TM","35467","",1,"JKB","2021-05-24 15:14:48 EDT"
"2365",3645,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6709","",1,1,-1,0,"*","TM","TM","17124","",1,"JKB","2021-05-24 15:14:52 EDT"
"2366",3646,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6713","",1,1,-1,0,"*","TM","TM","35471","",1,"JKB","2021-05-24 15:14:55 EDT"
"2367",3647,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6717","",1,1,-1,0,"*","TM","TM","AZ 539","",1,"JKB","2021-05-24 15:14:59 EDT"
"2368",3648,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6721","",1,1,-1,0,"*","TM","TM","35469","",1,"JKB","2021-05-24 15:15:02 EDT"
"2369",3649,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6724","",1,1,-1,0,"*","TM","TM","35468","",1,"JKB","2021-05-24 15:15:06 EDT"
"2370",3650,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6728","",1,1,-1,0,"*","TM","TM","17102","",1,"JKB","2021-05-24 15:15:11 EDT"
"2371",3651,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6732","",1,1,-1,0,"*","TM","TM","16708","",1,"JKB","2021-05-24 15:15:17 EDT"
"2372",3652,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6736","",1,1,-1,0,"*","TM","TM","35481","",1,"JKB","2021-05-24 15:15:20 EDT"
"2373",3653,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6740","",1,1,-1,0,"*","TM","TM","35484","",1,"JKB","2021-05-24 15:15:23 EDT"
"2374",3654,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6744","",1,1,-1,0,"*","TM","TM","35480","",1,"JKB","2021-05-24 15:15:33 EDT"
"2375",3655,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6748","",1,1,-1,0,"*","TM","TM","35470","",1,"JKB","2021-05-24 15:15:14 EDT"
"2376",3656,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6755","",1,1,-1,0,"*","TM","TM","35485","",1,"EKD","2021-03-05 11:22:47 EST"
"2377",3657,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM2","DSCN6759","",1,1,-1,0,"*","TM","TM","AZ 780","",1,"JKB","2021-05-24 15:14:44 EDT"
"2378",3658,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN3521","",1,1,-1,0,"*","NMB","NMB","8714","",1,"JKB","2021-05-24 15:14:37 EDT"
"2379",3659,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6669","",1,1,-1,0,"*","TM","TM","17103","",1,"JKB","2021-05-24 15:14:40 EDT"
"2380",3660,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6673","",1,1,-1,0,"*","TM","TM","17139","",1,"JKB","2021-05-24 17:08:57 EDT"
"2381",3661,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6677","",1,1,-1,0,"*","TM","TM","35475","",1,"JKB","2021-05-24 17:10:20 EDT"
"2382",3662,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6681","",1,1,-1,0,"*","TM","TM","35472","",1,"JKB","2021-05-24 17:10:23 EDT"
"2383",3663,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6684","",1,1,-1,0,"*","TM","TM","35476","",1,"JKB","2021-05-24 17:10:26 EDT"
"2384",3664,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6689","",1,1,-1,0,"*","TM","TM","35479","",1,"EKD","2021-03-05 11:33:03 EST"
"2385",3665,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6692","",1,1,-1,0,"*","TM","TM","35482","",1,"JKB","2021-05-24 17:10:30 EDT"
"2386",3666,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6696","",1,1,-1,0,"*","TM","TM","35477","",1,"EKD","2021-03-05 11:34:01 EST"
"2387",3667,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6700","",1,1,-1,0,"*","TM","TM","17115","",1,"JKB","2021-05-24 17:10:52 EDT"
"2388",3668,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6704","",1,1,-1,0,"*","TM","TM","35467","",1,"JKB","2021-05-24 17:11:11 EDT"
"2389",3669,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6708","",1,1,-1,0,"*","TM","TM","17124","",1,"JKB","2021-05-24 17:11:28 EDT"
"2390",3670,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6712","",1,1,-1,0,"*","TM","TM","35471","",1,"JKB","2021-05-24 17:11:51 EDT"
"2391",3671,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6716","",1,1,-1,0,"*","TM","TM","AZ 539","",1,"JKB","2021-05-24 17:12:11 EDT"
"2392",3672,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6720","",1,1,-1,0,"*","TM","TM","35469","",1,"JKB","2021-05-24 17:12:30 EDT"
"2393",3673,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6723","",1,1,-1,0,"*","TM","TM","35468","",1,"JKB","2021-05-24 17:12:48 EDT"
"2394",3674,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6727","",1,1,-1,0,"*","TM","TM","17102","",1,"JKB","2021-05-24 17:13:57 EDT"
"2395",3675,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6731","",1,1,-1,0,"*","TM","TM","16708","",1,"JKB","2021-05-24 17:14:00 EDT"
"2396",3676,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6735","",1,1,-1,0,"*","TM","TM","35481","",1,"JKB","2021-05-24 17:14:09 EDT"
"2397",3677,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6739","",1,1,-1,0,"*","TM","TM","35484","",1,"JKB","2021-05-24 17:14:12 EDT"
"2398",3678,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6743","",1,1,-1,0,"*","TM","TM","35480","",1,"JKB","2021-05-24 17:14:45 EDT"
"2399",3679,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6747","",1,1,-1,0,"*","TM","TM","35470","",1,"JKB","2021-05-24 17:15:57 EDT"
"2400",3680,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6753","",1,1,-1,0,"*","TM","TM","35483","",1,"JKB","2021-05-24 17:16:00 EDT"
"2401",3681,"Extant","L","Bovidae","Reduncini","Kobus","leche","LM3","DSCN6758","",1,1,-1,0,"*","TM","TM","AZ 780","",1,"JKB","2021-05-24 17:16:04 EDT"
"2402",3682,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN3527","",1,1,-1,0,"*","NMB","NMB","8714","",1,"EKD","2021-03-05 11:48:57 EST"
"2403",3683,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6583","",1,1,-1,0,"*","TM","TM","17091","",1,"JKB","2021-05-24 17:17:49 EDT"
"2404",3684,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6587","",1,1,-1,0,"*","TM","TM","35477","",1,"JKB","2021-05-24 17:17:52 EDT"
"2405",3685,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6591","",1,1,-1,0,"*","TM","TM","35471","",1,"JKB","2021-05-24 17:18:01 EDT"
"2406",3686,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6595","",1,1,-1,0,"*","TM","TM","35482","",1,"JKB","2021-05-24 17:18:04 EDT"
"2407",3687,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6599","",1,1,-1,0,"*","TM","TM","35472","",1,"JKB","2021-05-24 17:18:20 EDT"
"2408",3688,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6602","",1,1,-1,0,"*","TM","TM","35476","",1,"JKB","2021-05-24 17:19:21 EDT"
"2409",3689,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6606","",1,1,-1,0,"*","TM","TM","35479","",1,"JKB","2021-05-24 17:19:23 EDT"
"2410",3690,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6609","",1,1,-1,0,"*","TM","TM","17115","",1,"JKB","2021-05-24 17:19:26 EDT"
"2411",3691,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6613","",1,1,-1,0,"*","TM","TM","35467","",1,"JKB","2021-05-24 17:19:29 EDT"
"2412",3692,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6617","",1,1,-1,0,"*","TM","TM","35468","",1,"JKB","2021-05-24 17:23:18 EDT"
"2413",3693,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6621","",1,1,-1,0,"*","TM","TM","35507","",1,"JKB","2021-05-24 17:24:55 EDT"
"2414",3694,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6625","",1,1,-1,0,"*","TM","TM","17102","",1,"JKB","2021-05-24 17:24:57 EDT"
"2415",3695,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6629","",1,1,-1,0,"*","TM","TM","35484","",1,"JKB","2021-05-24 17:25:00 EDT"
"2416",3696,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6633","",1,1,-1,0,"*","TM","TM","35481","",1,"JKB","2021-05-24 17:25:13 EDT"
"2417",3697,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6637","",1,1,-1,0,"*","TM","TM","35470","",1,"JKB","2021-05-24 17:25:15 EDT"
"2418",3698,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6641","",1,1,-1,0,"*","TM","TM","35485","",1,"JKB","2021-05-24 17:25:18 EDT"
"2419",3699,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6644","",1,1,-1,0,"*","TM","TM","16708","",1,"JKB","2021-05-24 17:25:21 EDT"
"2420",3700,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6649","",1,1,-1,0,"*","TM","TM","35469","",1,"JKB","2021-05-24 17:25:27 EDT"
"2421",3701,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6652","",1,1,-1,0,"*","TM","TM","AZ 621","",1,"JKB","2021-05-24 17:25:33 EDT"
"2422",3702,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6655","",1,1,-1,0,"*","TM","TM","35475","",1,"JKB","2021-05-24 17:25:40 EDT"
"2423",3703,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6659","",1,1,-1,0,"*","TM","TM","17139","",1,"JKB","2021-05-24 17:25:46 EDT"
"2424",3704,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6663","",1,1,-1,0,"*","TM","TM","AZ 539","",1,"JKB","2021-05-24 17:25:54 EDT"
"2425",3705,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM1","DSCN6667","",1,1,-1,0,"*","TM","TM","17103","",1,"JKB","2021-05-24 17:25:57 EDT"
"2426",3706,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN3526","",1,1,-1,0,"*","NMB","NMB","8714","",1,"EKD","2021-03-08 11:06:08 EST"
"2427",3707,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6582","",1,1,-1,0,"*","TM","TM","17091","",1,"JKB","2021-05-24 17:26:00 EDT"
"2428",3708,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6586","",1,1,-1,0,"*","TM","TM","35477","",1,"JKB","2021-05-24 17:26:02 EDT"
"2429",3709,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6590","",1,1,-1,0,"*","TM","TM","35471","",1,"JKB","2021-05-24 17:26:11 EDT"
"2430",3710,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6594","",1,1,-1,0,"*","TM","TM","35482","",1,"JKB","2021-05-25 10:19:41 EDT"
"2431",3711,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6598","",1,1,-1,0,"*","TM","TM","35472","",1,"JKB","2021-05-25 10:19:45 EDT"
"2432",3712,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6601","",1,1,-1,0,"*","TM","TM","35476","",1,"JKB","2021-05-25 10:19:48 EDT"
"2433",3713,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6605","",1,1,-1,0,"*","TM","TM","35479","",1,"JKB","2021-05-25 10:19:54 EDT"
"2434",3714,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6608","",1,1,-1,0,"*","TM","TM","17115","",1,"JKB","2021-05-25 10:19:59 EDT"
"2435",3715,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6612","",1,1,-1,0,"*","TM","TM","35467","",1,"JKB","2021-05-25 10:20:02 EDT"
"2436",3716,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6616","",1,1,-1,0,"*","TM","TM","35468","",1,"JKB","2021-05-25 10:20:06 EDT"
"2437",3717,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6620","",1,1,-1,0,"*","TM","TM","35507","",1,"JKB","2021-05-25 10:20:09 EDT"
"2438",3718,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6624","",1,1,-1,0,"*","TM","TM","17102","",1,"JKB","2021-05-25 10:20:34 EDT"
"2439",3719,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6628","",1,1,-1,0,"*","TM","TM","35484","",1,"JKB","2021-05-25 10:20:37 EDT"
"2440",3720,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6632","",1,1,-1,0,"*","TM","TM","35481","",1,"JKB","2021-05-25 10:20:40 EDT"
"2441",3721,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6636","",1,1,-1,0,"*","TM","TM","35470","",1,"JKB","2021-05-25 10:20:43 EDT"
"2442",3722,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6640","",1,1,-1,0,"*","TM","TM","35485","",1,"JKB","2021-05-25 10:20:46 EDT"
"2443",3723,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6643","",1,1,-1,0,"*","TM","TM","16708","",1,"JKB","2021-05-25 10:20:50 EDT"
"2444",3724,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6648","",1,1,-1,0,"*","TM","TM","35469","",1,"JKB","2021-05-25 10:20:55 EDT"
"2445",3725,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6651","",1,1,-1,0,"*","TM","TM","AZ 621","",1,"JKB","2021-05-25 10:20:58 EDT"
"2446",3726,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6654","",1,1,-1,0,"*","TM","TM","35475","",1,"JKB","2021-05-25 10:21:02 EDT"
"2447",3727,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6658","",1,1,-1,0,"*","TM","TM","17139","",1,"JKB","2021-05-25 10:21:05 EDT"
"2448",3728,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6662","",1,1,-1,0,"*","TM","TM","AZ 539","",1,"JKB","2021-05-25 10:21:08 EDT"
"2449",3729,"Extant","L","Bovidae","Reduncini","Kobus","leche","UM2","DSCN6666","",1,1,-1,0,"*","TM","TM","17103","",1,"JKB","2021-05-25 10:21:11 EDT"
